Titulo;Ano;Avaliação Pedagógica;Caminho crítico;Categoria;UF;Municipio;Origem;Tipos ocorrências
AL - PALMEIRA DOS INDIOS - 60064 COMPLEXO EDUC AGOSTINIANO - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;AL;AL - PALMEIRA DOS INDIOS;RNC;
MG - DIAMANTINA - 9546 COLÉGIO DIAMANTINENSE - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Operação reversa;MG;MG - DIAMANTINA;RNC;
BA - JEQUIE - 9449 FACULDADE DE TECNOLOGIA E CIÊNCIAS JEQUIÉ - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Abertura indevida;BA;BA - JEQUIE;RNC;
PI - BOM JESUS - 9337 ESCOLA MUNICIPAL HUGO PIAUILINO - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Quantidade de provas;PI;PI - BOM JESUS;RNC;
BA - TEIXEIRA DE FREITAS - 9451 Faculdade do Sul da Bahia FASB Campus II - Aplicação - Tumulto em local de prova;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Tumulto em local de prova;BA;BA - TEIXEIRA DE FREITAS;RM;
DF - BRASILIA - 9381 UNIPLAN - ÁGUAS CLARAS - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de material proibido em edital;DF;DF - BRASILIA;RNC;
RJ - NOVA IGUACU - 60071 UNIGRANRIO - CAMPUS NOVA IGUAÇU - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Saída antes do horário permitido;RJ;RJ - NOVA IGUACU;RNC;
ES - SERRA - 9606 Faculdades Doctum da  Serra - Segurança Pública - Outras ocorrências relevantes;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Outras ocorrências relevantes;ES;ES - SERRA;RM;
PR - PIRAQUARA - 60125 ESCOLA SOCIAL CORAÇAO DE JESUS - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;PR;PR - PIRAQUARA;RNC;
DF - BRASILIA - 9387 UNIVERSIDADE PAULISTA - UNIP - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Porte de arma;DF;DF - BRASILIA;RNC;
MG - CONCEICAO DO MATO DENTRO - 9609 SENAI/E.E Daniel de Carvalho - Aplicação - Boletim de ocorrência;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Boletim de ocorrência;MG;MG - CONCEICAO DO MATO DENTRO;RM;
DF - BRASILIA - Eliminação de Participantes - Comunicação indevida (participante X equipe de aplicação);2016;Revalida;2. Implementação - Aplicação do exame;Eliminação de Participantes - Comunicação indevida (participante X equipe de aplicação);DF;DF - BRASILIA;RM;
DF - BRASILIA - 9387 UNIVERSIDADE PAULISTA - UNIP - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Boletim de ocorrência;DF;DF - BRASILIA;RNC;
PR - CURITIBA - 60148 FAC SANTA CRUZ SEDE - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Boletim de ocorrência;PR;PR - CURITIBA;RNC;
MG - BELO HORIZONTE - 9519 PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS PUC MG CAMPUS CORAÇÃO EUCARÍSTICO - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Boletim de ocorrência;MG;MG - BELO HORIZONTE;RNC;
DF - BRASILIA - 9387 UNIVERSIDADE PAULISTA - UNIP - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Saída antes do horário permitido;DF;DF - BRASILIA;RNC;
MG - JANUARIA - 9576 ESCOLA ESTADUAL SIMÃO VIANNA DA CUNHA PEREIRA (ESCOLA ESTADUAL CERÂMICA) - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Saída antes do horário permitido;MG;MG - JANUARIA;RNC;
MG - BELO HORIZONTE - 9519 PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS PUC MG CAMPUS CORAÇÃO EUCARÍSTICO - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de material proibido em edital;MG;MG - BELO HORIZONTE;RNC;
MG - CONCEICAO DO MATO DENTRO - Abastecimento de Água;2016;Enem;2. Implementação - Aplicação do exame;Abastecimento de Água;MG;MG - CONCEICAO DO MATO DENTRO;RM;
MG - PONTE NOVA - 9707 COLÉGIO EQUIPE DE PONTE NOVA - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Atendimento específico;MG;MG - PONTE NOVA;RNC;
MG - BELO HORIZONTE - 9525 UNIBH - LOURDES - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;MG;MG - BELO HORIZONTE;RNC;
PI - TERESINA - 9703 CENTRO UNIVERSITÁRIO UNINOVAFAPI - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Integridade do lacre metálico;PI;PI - TERESINA;RNC;
PR - CAMPO MOURAO - 60094 CE DE CAMPO MOURAO - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;PR;PR - CAMPO MOURAO;RNC;
ES - SERRA - 9597 EMEF Aldary Nunes - Aplicação - Infraestrutura;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;ES;ES - SERRA;RM;
BA - CRUZ DAS ALMAS - 9419 COLÉGIO E CURSO LAVOISIER - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;BA;BA - CRUZ DAS ALMAS;RNC;
SC - FLORIANOPOLIS - Segurança Pública - Interdição via (Rodovia federal / Estadual);2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Interdição via (Rodovia federal / Estadual);SC;SC - FLORIANOPOLIS;RM;
BA - SALVADOR - 9615 Universidade Federal da Bahia (UFBA) Pavilhão de Aulas da Federação V (PAF V) - Aplicação - Demanda Judicial;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Demanda Judicial;BA;BA - SALVADOR;RM;
RJ - NITEROI - 60081 UNIVERSO UNIV SALGADO DE OLIVEIRA - BLOCO B - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Atendimento especializado;RJ;RJ - NITEROI;RNC;
MG - BELO HORIZONTE - 9519 PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS PUC MG CAMPUS CORAÇÃO EUCARÍSTICO - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;MG;MG - BELO HORIZONTE;RNC;
MG - BELO HORIZONTE - 9519 PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS PUC MG CAMPUS CORAÇÃO EUCARÍSTICO - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de material proibido em edital;MG;MG - BELO HORIZONTE;RNC;
PE - RECIFE - 60037 FAFIRE - FAC FRASSINETTI DO RECIFE - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;PE;PE - RECIFE;RNC;
MG - JANUARIA - 9576 ESCOLA ESTADUAL SIMÃO VIANNA DA CUNHA PEREIRA (ESCOLA ESTADUAL CERÂMICA) - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Saída antes do horário permitido;MG;MG - JANUARIA;RNC;
PE - RECIFE - 60037 FAFIRE - FAC FRASSINETTI DO RECIFE - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;PE;PE - RECIFE;RNC;
PE - RECIFE - 60037 FAFIRE - FAC FRASSINETTI DO RECIFE - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;PE;PE - RECIFE;RNC;
BA - CONCEICAO DO COITE - 9401 COLÉGIO POLIVALENTE DE CONCEIÇÃO DO COITÉ - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;BA;BA - CONCEICAO DO COITE;RNC;
PR - CURITIBA - 60148 FAC SANTA CRUZ SEDE - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Boletim de ocorrência;PR;PR - CURITIBA;RNC;
DF - BRASILIA - 9387 UNIVERSIDADE PAULISTA - UNIP - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Atendimento especializado;DF;DF - BRASILIA;RNC;
PR - SAO JOSE DOS PINHAIS - 60143 CE TIRADENTES - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;PR;PR - SAO JOSE DOS PINHAIS;RNC;
Ausência do arquivo N02 (Ensalamento);2016;Enem PPL;2. Implementação - Ensalamento;;;;;
Ausência do arquivo N52  - Locação de Espaço Físico;2016;Enem PPL;2. Implementação - Ensalamento;;;;;
Base N02 Enem PPL;2016;Enem PPL;2. Implementação - Ensalamento;;;;;
PR - SAO JOSE DOS PINHAIS - 60137 COL TRADICAO - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Participação condicional;PR;PR - SAO JOSE DOS PINHAIS;RNC;
PR - SARANDI - 60087 EM SAO FRANCISCO DE ASSIS - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;PR;PR - SARANDI;RNC;
ES - SERRA - 9600 EMEF MINISTRO PETRÔNIO PORTELLA - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Boletim de ocorrência;ES;ES - SERRA;RNC;
PR - SAO JOSE DOS PINHAIS - 60134 CE COSTA VIANA - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Saída antes do horário permitido;PR;PR - SAO JOSE DOS PINHAIS;RNC;
RJ - RIO DE JANEIRO - 60074 UNIV ESTACIO DE SA - CAMPUS PRAÇA XI - Aplicação - Sabatista;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Sabatista;RJ;RJ - RIO DE JANEIRO;RM;
DF - BRASILIA - 9386 UNIVERSIDADE PAULISTA - UNIP - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Documentação indevida;DF;DF - BRASILIA;RNC;
SC - FLORIANOPOLIS - 60171 SISTEMA DE ENSINO ENERGIA - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Abertura indevida;SC;SC - FLORIANOPOLIS;RNC;
MG - POCOS DE CALDAS - 9548 FACULDADE PITÁGORAS - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Documentação indevida;MG;MG - POCOS DE CALDAS;RNC;
ES - SAO MATEUS - 9504 FACULDADE VALE DO CRICARÉ (FVC) - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Integridade do cadeado eletrônico;ES;ES - SAO MATEUS;RNC;
MG - SAO JOAO DEL REI - 9561 UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI UFSJ CAMPUS TANCREDO DE ALMEIDA NEVES - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Integridade do cadeado eletrônico;MG;MG - SAO JOAO DEL REI;RNC;
MG - SAO JOAO DEL REI - 9561 UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI UFSJ CAMPUS TANCREDO DE ALMEIDA NEVES - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Integridade do cadeado eletrônico;MG;MG - SAO JOAO DEL REI;RNC;
RS - SAPUCAIA DO SUL - 9330 Colégio ULBRA São Lucas - Aplicação - Abertura e fechamento dos portões;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Abertura e fechamento dos portões;RS;RS - SAPUCAIA DO SUL;RM;
RJ - NITEROI - 60081 UNIVERSO UNIV SALGADO DE OLIVEIRA - BLOCO B - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;RJ;RJ - NITEROI;RNC;
MG - PONTE NOVA - 9707 COLÉGIO EQUIPE DE PONTE NOVA - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Atendimento específico;MG;MG - PONTE NOVA;RNC;
TO - ARAGUAINA - 9375 FAHESA/ITPAC -INSTITUTO TOCANTINENSE PRESIDENTE ANTÔNIO CARLOS LTDA. - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Boletim de ocorrência;TO;TO - ARAGUAINA;RNC;
PR - GUARAPUAVA - 60165 FAC CAMPO REAL -  COMENDADOR NORBERTO 1166 - Emergências Médicas;2016;Enem;2. Implementação - Aplicação do exame;Emergências Médicas - Doença Infectocontagiosa;PR;PR - GUARAPUAVA;RNC;
ES - CARIACICA - 9493 UNIÃO CAPIXABA DE ENSINO - UNICAPE - FAESA CARIACICA - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Abertura indevida;ES;ES - CARIACICA;RNC;
TO - ARAGUAINA - 9375 FAHESA/ITPAC -INSTITUTO TOCANTINENSE PRESIDENTE ANTÔNIO CARLOS LTDA. - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Boletim de ocorrência;TO;TO - ARAGUAINA;RNC;
DF - BRASILIA - 9384 UNIVERSIDADE PAULISTA - UNIP - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Atendimento especializado;DF;DF - BRASILIA;RNC;
DF - BRASILIA - 9384 UNIVERSIDADE PAULISTA - UNIP - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Atendimento específico;DF;DF - BRASILIA;RNC;
MG - DIAMANTINA - 9547 ESCOLA ESTADUAL JOAQUIM FELÍCIO DOS SANTOS - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Vunerabilidade;MG;MG - DIAMANTINA;RNC;
PA - ALTAMIRA - 9462 SISTEMA MACHADO DE COMUNICAÇÃO LTDA-ME-UNOPAR - Aplicação - Infraestrutura;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;PA;PA - ALTAMIRA;RM;
DF - BRASILIA - 9387 UNIVERSIDADE PAULISTA - UNIP - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Atendimento especializado;DF;DF - BRASILIA;RNC;
DF - BRASILIA - 9385 UNIVERSIDADE PAULISTA - UNIP - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Abertura e fechamento dos portões;DF;DF - BRASILIA;RNC;
DF - BRASILIA - 9384 UNIVERSIDADE PAULISTA - UNIP - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;DF;DF - BRASILIA;RNC;
PE - PETROLINA - 60031 FTC - FAC DE TECNOLOGIA E CIENCIAS - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;PE;PE - PETROLINA;RNC;
DF - BRASILIA - 9385 Universidade Paulista - UNIP - Aplicação - Abertura e fechamento dos portões;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Abertura e fechamento dos portões;DF;DF - BRASILIA;RM;
MG - SAO JOAO DEL REI - 9561 UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI UFSJ CAMPUS TANCREDO DE ALMEIDA NEVES - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;MG;MG - SAO JOAO DEL REI;RNC;
BA - SALVADOR - 9615 Universidade Federal da Bahia (UFBA) Pavilhão de Aulas da Federação V (PAF V) - Aplicação - Demanda Judicial;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Demanda Judicial;BA;BA - SALVADOR;RM;
PE - PETROLINA - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;PE;PE - PETROLINA;RM;
PR - CURITIBA - Aplicação - Boletim de ocorrência;2016;Revalida;2. Implementação - Aplicação do exame;Aplicação - Boletim de ocorrência;PR;PR - CURITIBA;RM;
PR - CURITIBA - Malote - Atraso na entrega de malotes;2016;Revalida;2. Implementação - Aplicação do exame;Malote - Atraso na entrega de malotes;PR;PR - CURITIBA;RM;
BA - CRUZ DAS ALMAS - 9418 Colégio Contemporâneo - Malote - Atraso na entrega de malotes;2016;Enem;2. Implementação - Aplicação do exame;Malote - Atraso na entrega de malotes;BA;BA - CRUZ DAS ALMAS;RM;
PR - CURITIBA - Aplicação - Infraestrutura;2016;Revalida;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;PR;PR - CURITIBA;RM;
PR - CURITIBA - Aplicação - Boletim de ocorrência;2016;Revalida;2. Implementação - Aplicação do exame;Aplicação - Boletim de ocorrência;PR;PR - CURITIBA;RM;
PR - CURITIBA - Aplicação - Abertura e fechamento dos portões;2016;Revalida;2. Implementação - Aplicação do exame;Aplicação - Abertura e fechamento dos portões;PR;PR - CURITIBA;RM;
PR - CURITIBA - Aplicação - Infraestrutura;2016;Revalida;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;PR;PR - CURITIBA;RM;
RN - NATAL - 60007 COL MARISTA DE NATAL - Clima e Tempo - Inundação no local de prova;2016;Enem;2. Implementação - Aplicação do exame;Emergências Médicas - Acidentes no local de prova;RN;RN - NATAL;RM;
BA - SALVADOR - 9615 Universidade Federal da Bahia (UFBA) Pavilhão de Aulas da Federação V (PAF V) - Tempestade torrencial;2016;Enem;2. Implementação - Aplicação do exame;Clima e Tempo - Tempestade torrencial;BA;BA - SALVADOR;RM;
RJ - RIO DE JANEIRO - 60078 FEUC - Abastecimento de Água;2016;Enem;2. Implementação - Aplicação do exame;Abastecimento de Água;RJ;RJ - RIO DE JANEIRO;RM;
SP - Mogi das Cruzes - 52555 EE THIMOTEO VAN DEN BROECK - Abastecimento de água;2016;Enem;2. Implementação - Aplicação do exame;Abastecimento de Água;SP;SP - Mogi das Cruzes;RNC;
PA - BELEM - 9712 Escola Meu Pedacinho do Céu - Tentativa ou utilização de meio fraudulento;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Tentativa ou utilização de meio fraudulento;PA;PA - BELEM;RM;
DF - BRASILIA - 9390 Centro Educacional Stella dos Cherubins Guimarães Trois - Aplicação - Abertura e fechamento dos portões;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Abertura e fechamento dos portões;DF;DF - BRASILIA;RM;
ES - VITORIA - 3837 CET - FAESA - Nova Associação de Assistência ao Ensino - Malote - Não recebido;2016;Enade;2. Implementação - Aplicação do exame;Malote - Não recebido;ES;ES - VITORIA;RM;
MT - CUIABA - Energia Elétrica;2016;Enade;2. Implementação - Aplicação do exame;Energia Elétrica;MT;MT - CUIABA;RM;
PI - SAO RAIMUNDO NONATO - Boletim de ocorrência;2016;Enade;2. Implementação - Aplicação do exame;Aplicação - Boletim de ocorrência;PI;PI - SAO RAIMUNDO NONATO;RM;
BA - BAIXA GRANDE - Malote - Não recebido;2016;Enade;2. Implementação - Aplicação do exame;Malote - Não recebido;BA;BA - BAIXA GRANDE;RM;
MG - VICOSA - Aplicação - Tumulto em local de prova;2016;Enade;2. Implementação - Aplicação do exame;Aplicação - Tumulto em local de prova;MG;MG - VICOSA;RM;
BA - SALVADOR - Malote - Perda ou extravio;2016;Enade;2. Implementação - Aplicação do exame;Malote - Perda ou extravio;BA;BA - SALVADOR;RM;
GO - GOIANIA - Aplicação - Quantidade de provas;2016;Enade;2. Implementação - Aplicação do exame;Aplicação - Quantidade de provas;GO;GO - GOIANIA;RM;
AL - MACEIO - Aplicação - Boletim de ocorrência;2016;Enade;2. Implementação - Aplicação do exame;Aplicação - Boletim de ocorrência;AL;AL - MACEIO;RM;
MT - CUIABA - Energia Elétrica;2016;Enade;2. Implementação - Aplicação do exame;Energia Elétrica;MT;MT - CUIABA;RM;
BA - IPIRA - Malote - Perda ou extravio;2016;Enade;2. Implementação - Aplicação do exame;Malote - Perda ou extravio;BA;BA - IPIRA;RM;
SP - NOVA GRANADA - Malote - Abertura indevida;2016;Enade;2. Implementação - Aplicação do exame;Malote - Abertura indevida;SP;SP - NOVA GRANADA;RM;
TO - PALMAS - Aplicação - Atendimento específico;2016;Enade;2. Implementação - Aplicação do exame;Aplicação - Atendimento específico;TO;TO - PALMAS;RM;
MG - BELO HORIZONTE - Segurança Pública - Atentados contra locais de Exame (invasão / incêndio / depredação);2016;Enade;2. Implementação - Aplicação do exame;Segurança Pública - Atentados contra locais de Exame (invasão / incêndio / depredação);MG;MG - BELO HORIZONTE;RM;
CE - FORTALEZA - Aplicação - Boletim de ocorrência;2016;Enade;2. Implementação - Aplicação do exame;Aplicação - Boletim de ocorrência;CE;CE - FORTALEZA;RM;
AL - MACEIO - 58093 CESMAC - COMPLEXO EDUARDO ALMEIDA - Aplicação - Quantidade de provas;2016;Enade;2. Implementação - Aplicação do exame;Aplicação - Quantidade de provas;AL;AL - MACEIO;RM;
GO - GOIANIA - 4363 Centro Universitário de Goiás - Uni - Anhanguera - Aplicação - Quantidade de provas;2016;Enade;2. Implementação - Aplicação do exame;Aplicação - Quantidade de provas;GO;GO - GOIANIA;RM;
MG - UBERLANDIA - Malote - Não recebido;2016;Enade;2. Implementação - Aplicação do exame;Malote - Não recebido;MG;MG - UBERLANDIA;RM;
MG - SANTA BARBARA - Malote - Perda ou extravio;2016;Enade;2. Implementação - Aplicação do exame;Malote - Perda ou extravio;MG;MG - SANTA BARBARA;RM;
AC - RIO BRANCO - Aplicação - Quantidade de provas;2016;Enade;2. Implementação - Aplicação do exame;Aplicação - Quantidade de provas;AC;AC - RIO BRANCO;RM;
AP - MACAPA - Malote - Não recebido;2016;Enade;2. Implementação - Aplicação do exame;Malote - Não recebido;AP;AP - MACAPA;RM;
CE - CRATO - Malote - Vunerabilidade;2016;Enade;2. Implementação - Aplicação do exame;Malote - Vunerabilidade;CE;CE - CRATO;RM;
